contig_id	count	cpm	tpm	fpkm	length
k127_6155	8078	22168.49	34468.78	94592.84	1525
k127_2382	35	96.05	329.12	903.20	692
k127_5683	4	10.98	40.42	110.92	644
k127_960	8	21.95	76.22	209.17	683
k127_6629	1745	4788.81	2722.37	7471.01	4171
k127_9225	3	8.23	36.56	100.32	534
k127_10867	12	32.93	68.08	186.83	1147
k127_2856	2	5.49	23.84	65.41	546
k127_1205	3426	9401.99	32450.58	89054.29	687
k127_3321	78	214.06	229.66	630.27	2210
k127_4976	2	5.49	25.92	71.15	502
k127_11102	52	142.70	179.99	493.93	1880
k127_8754	671	1841.43	7375.52	20240.68	592
k127_4738	10	27.44	112.39	308.42	579
k127_962	25	68.61	109.92	301.65	1480
k127_3088	9	24.70	96.01	263.47	610
k127_6630	470	1289.82	6116.74	16786.19	500
k127_5208	4	10.98	45.74	125.54	569
k127_3090	2	5.49	23.84	65.41	546
k127_6402	4	10.98	48.65	133.52	535
k127_2147	2	5.49	22.40	61.47	581
k127_4740	22	60.37	127.14	348.91	1126
k127_5690	165	452.81	1977.32	5426.36	543
k127_6857	2938	8062.77	2174.48	5967.44	8792
k127_4979	56	153.68	159.20	436.88	2289
k127_11106	9	24.70	92.81	254.70	631
k127_744	2	5.49	25.67	70.44	507
k127_4036	4	10.98	48.20	132.28	540
k127_3094	15	41.16	150.17	412.10	650
k127_745	48	131.73	562.78	1544.45	555
k127_2151	10	27.44	74.80	205.26	870
k127_7578	2	5.49	25.57	70.17	509
k127_1212	20	54.89	171.69	471.18	758
k127_2153	4	10.98	47.32	129.87	550
k127_2390	55	150.94	141.40	388.06	2531
k127_8531	2	5.49	25.47	69.89	511
k127_3328	2	5.49	24.98	68.55	521
k127_1213	2	5.49	24.15	66.26	539
k127_4981	4	10.98	48.56	133.27	536
k127_501	3	8.23	37.11	101.85	526
k127_9233	4	10.98	42.88	117.68	607
k127_1679	51	139.96	278.41	764.04	1192
k127_271	4	10.98	48.02	131.79	542
k127_5218	2	5.49	22.83	62.66	570
k127_9234	53	145.45	467.95	1284.20	737
k127_3333	4	10.98	45.27	124.23	575
k127_2392	591	1621.88	1889.80	5186.18	2035
k127_2869	33	90.56	171.51	470.69	1252
k127_1445	21	57.63	267.94	735.31	510
k127_6170	7	19.21	84.82	232.78	537
k127_6863	5	13.72	53.96	148.07	603
k127_11576	6	16.47	71.51	196.24	546
k127_7587	2	5.49	24.06	66.02	541
k127_4987	1841	5052.27	19735.90	54161.33	607
