contig_id	count	cpm	tpm	fpkm	length
k127_2123	8	35.29	260.53	1149.11	552
k127_1737	6	26.46	202.74	894.23	532
k127_4773	30	132.32	976.99	4309.15	552
k127_219	11	48.52	329.02	1451.20	601
k127_4400	7	30.87	144.14	635.76	873
k127_1738	2	8.82	69.27	305.54	519
k127_7061	11	48.52	342.71	1511.56	577
k127_5911	4	17.64	117.11	516.54	614
k127_5538	2	8.82	65.37	288.32	550
k127_1167	2	8.82	68.48	302.05	525
k127_8571	2	8.82	71.48	315.26	503
k127_8773	22	97.03	266.68	1176.23	1483
k127_7259	4	17.64	134.66	593.92	534
k127_8572	2	8.82	66.83	294.75	538
k127_6675	19	83.80	650.58	2869.48	525
k127_3446	6	26.46	108.51	478.60	994
k127_1743	2	8.82	64.90	286.24	554
k127_2698	25	110.27	844.76	3725.96	532
k127_9342	737	3250.65	5261.61	23207.11	2518
k127_5162	6	26.46	146.75	647.25	735
k127_3448	2	8.82	69.01	304.37	521
k127_5539	2	8.82	67.71	298.64	531
k127_8577	2	8.82	66.58	293.66	540
k127_8953	2	8.82	63.63	280.67	565
k127_1361	8	35.29	142.95	630.52	1006
k127_9158	59	260.23	1508.70	6654.36	703
k127_5918	2	8.82	63.97	282.16	562
k127_8198	4168	18383.59	52396.04	231100.55	1430
k127_7443	2	8.82	71.91	317.15	500
k127_6301	10	44.11	353.87	1560.79	508
k127_8955	12	52.93	420.50	1854.70	513
k127_987	2	8.82	69.01	304.37	521
k127_3266	15	66.16	305.72	1348.44	882
k127_4981	16	70.57	570.68	2517.09	504
k127_3085	4	17.64	107.64	474.78	668
k127_6873	20	88.21	706.35	3115.46	509
k127_4416	2	8.82	71.91	317.15	500
k127_7447	312	1376.12	9997.66	44096.19	561
k127_1553	5	22.05	168.64	743.79	533
k127_6497	5	22.05	179.77	792.88	500
k127_3456	2	8.82	63.08	278.20	570
k127_6303	5	22.05	153.91	678.84	584
k127_2707	2	8.82	69.68	307.32	516
k127_2137	2	8.82	64.55	284.70	557
k127_5743	8	35.29	152.83	674.08	941
k127_9163	1917	8455.21	44351.46	195618.71	777
k127_3458	6	26.46	118.01	520.49	914
k127_1366	2	8.82	64.66	285.21	556
k127_6686	458	2020.08	6176.50	27242.35	1333
k127_5548	1548	6827.68	26886.69	118587.77	1035
k127_9347	8654	38169.76	37823.78	166827.44	4113
k127_6688	2	8.82	65.37	288.32	550
k127_32	1909	8419.93	5467.15	24113.66	6277
k127_8203	1230	5425.10	5018.42	22134.51	4406
k127_6118	28	123.50	1006.69	4440.15	500
k127_3459	5	22.05	176.93	780.40	508
k127_4224	6	26.46	124.12	547.45	869
k127_993	24	105.86	469.98	2072.90	918
k127_2506	5	22.05	178.69	788.15	503
k127_4423	12	52.93	323.90	1428.62	666
k127_3090	88	388.14	1557.03	6867.49	1016
k127_5925	16	70.57	187.38	826.46	1535
k127_6311	37	163.19	591.76	2610.03	1124
k127_612	15	66.16	335.80	1481.10	803
k127_6119	8	35.29	272.89	1203.62	527
k127_4619	21	92.62	633.40	2793.72	596
k127_5174	38	167.60	475.70	2098.16	1436
k127_8593	22	97.03	680.70	3002.31	581
